Seconds,Volts
0.0001135791, -0.1963047
0.0001136392, -0.212682
0.0001136993, -0.2288853
0.0001137594, -0.2449037
0.0001138195, -0.260726
0.0001138795, -0.2763357
0.0001139396, -0.2917221
0.0001139997, -0.3068745
0.0001140598, -0.3217771
0.0001141199, -0.3364196
0.00011418, -0.3507919
0.0001142401, -0.364879
0.0001143002, -0.3786729
0.0001143603, -0.392159
0.0001144204, -0.4053282
0.0001144805, -0.4181714
0.0001145406, -0.430675
0.0001146007, -0.4428305
0.0001146608, -0.4546296
0.0001147209, -0.4660598
0.000114781, -0.4771134
0.0001148411, -0.4877826
0.0001149012, -0.4980563
0.0001149613, -0.5079274
0.0001150214, -0.5173892
0.0001150814, -0.5264317
0.0001151415, -0.5350497
0.0001152016, -0.5432343
0.0001152617, -0.5509798
0.0001153218, -0.5582809
0.0001153819, -0.5651299
0.000115442, -0.5715222
0.0001155021, -0.5774532
0.0001155622, -0.5829169
0.0001156223, -0.5879093
0.0001156824, -0.5924273
0.0001157425, -0.5964658
0.0001158026, -0.6000227
0.0001158627, -0.6030942
0.0001159228, -0.6056783
0.0001159829, -0.6077731
0.000116043, -0.6093765
0.0001161031, -0.6104873
0.0001161632, -0.6111049
0.0001162232, -0.6112284
0.0001162833, -0.610858
0.0001163434, -0.6099937
0.0001164035, -0.6086366
0.0001164636, -0.6067875
0.0001165237, -0.6044477
0.0001165838, -0.6016197
0.0001166439, -0.598305
0.000116704, -0.5945072
0.0001167641, -0.5902289
0.0001168242, -0.585473
0.0001168843, -0.5802445
0.0001169444, -0.574547
0.0001170045, -0.5683844
0.0001170646, -0.5617632
0.0001171247, -0.5546879
0.0001171848, -0.5471635
0.0001172449, -0.5391977
0.000117305, -0.5307951
0.000117365, -0.5219646
0.0001174251, -0.5127121
0.0001174852, -0.5030441
0.0001175453, -0.4929707
0.0001176054, -0.4824989
0.0001176655, -0.4716359
0.0001177256, -0.4603929
0.0001177857, -0.4487779
0.0001178458, -0.4367987
0.0001179059, -0.4244679
0.000117966, -0.4117941
0.0001180261, -0.3987859
0.0001180862, -0.3854569
0.0001181463, -0.3718147
0.0001182064, -0.3578737
0.0001182665, -0.3436435
0.0001183266, -0.3291337
0.0001183867, -0.3143598
0.0001184467, -0.2993317
0.0001185068, -0.2840599
0.0001185669, -0.2685603
0.000118627, -0.2528437
0.0001186871, -0.2369208
0.0001187472, -0.2208083
0.0001188073, -0.2045174
0.0001188674, -0.1880592
0.0001189275, -0.171451
0.0001189876, -0.1547022
0.0001190477, -0.1378304
0.0001191078, -0.1208472
0.0001191679, -0.1037643
0.000119228, -0.08659954
0.0001192881, -0.06936482
0.0001193482, -0.05207194
0.0001194083, -0.03473906
0.0001194684, -0.01737811
0.0001195285, -1.017019E-06
0.0001195885, 0.01737398
0.0001196486, 0.03473703
0.0001197087, 0.05206991
0.0001197688, 0.0693607
0.0001198289, 0.08659752
0.000119889, 0.1037623
0.0001199491, 0.1208432
0.0001200092, 0.1378284
0.0001200693, 0.1547002
0.0001201294, 0.1714471
0.0001201895, 0.1880573
0.0001202496, 0.2045135
0.0001203097, 0.2208045
0.0001203698, 0.2369189
0.0001204299, 0.2528399
0.00012049, 0.2685585
0.0001205501, 0.2840581
0.0001206102, 0.2993281
0.0001206703, 0.314358
0.0001207304, 0.329132
0.0001207904, 0.3436401
0.0001208505, 0.3578721
0.0001209106, 0.3718131
0.0001209707, 0.3854537
0.0001210308, 0.3987843
0.0001210909, 0.411791
0.000121151, 0.4244649
0.0001212111, 0.4367973
0.0001212712, 0.4487751
0.0001213313, 0.4603916
0.0001213914, 0.4716346
0.0001214515, 0.4824964
0.0001215116, 0.4929695
0.0001215717, 0.503043
0.0001216318, 0.5127099
0.0001216919, 0.5219635
0.000121752, 0.5307941
0.0001218121, 0.5391958
0.0001218722, 0.5471626
0.0001219322, 0.5546862
0.0001219923, 0.5617624
0.0001220524, 0.5683836
0.0001221125, 0.5745456
0.0001221726, 0.5802438
0.0001222327, 0.5854718
0.0001222928, 0.5902278
0.0001223529, 0.5945067
0.000122413, 0.598305
0.0001224731, 0.6016189
0.0001225332, 0.6044474
0.0001225933, 0.6067872
0.0001226534, 0.6086361
0.0001227135, 0.6099936
0.0001227736, 0.6108579
0.0001228337, 0.6112284
0.0001228938, 0.6111049
0.0001229539, 0.6104875
0.0001230139, 0.6093768
0.000123074, 0.6077734
0.0001231341, 0.6056786
0.0001231942, 0.6030949
0.0001232543, 0.6000231
0.0001233144, 0.5964662
0.0001233745, 0.5924283
0.0001234346, 0.5879105
0.0001234947, 0.5829175
0.0001235548, 0.5774546
0.0001236149, 0.5715236
0.000123675, 0.5651307
0.0001237351, 0.5582826
0.0001237952, 0.5509816
0.0001238553, 0.5432352
0.0001239154, 0.5350497
0.0001239755, 0.5264338
0.0001240356, 0.5173903
0.0001240957, 0.5079286
0.0001241557, 0.4980587
0.0001242158, 0.4877838
0.0001242759, 0.4771146
0.000124336, 0.4660625
0.0001243961, 0.454631
0.0001244562, 0.4428319
0.0001245163, 0.4306779
0.0001245764, 0.4181728
0.0001246365, 0.4053297
0.0001246966, 0.3921622
0.0001247567, 0.3786745
0.0001248168, 0.3648807
0.0001248769, 0.3507953
0.000124937, 0.336423
0.0001249971, 0.3217788
0.0001250572, 0.3068781
0.0001251173, 0.2917257
0.0001251774, 0.2763375
0.0001252374, 0.2607298
0.0001252975, 0.2449075
0.0001253576, 0.2288872
0.0001254177, 0.2126819
0.0001254778, 0.1963087
0.0001255379, 0.1797728
0.000125598, 0.1630916
0.0001256581, 0.1462826
0.0001257182, 0.1293514
0.0001257783, 0.1123155
0.0001258384, 0.09519308
0.0001258985, 0.07798953
0.0001259586, 0.06072294
0.0001260187, 0.04341146
0.0001260788, 0.02606069
0.0001261389, 0.008688864
0.000126199, -0.008685783
0.0001262591, -0.02605761
0.0001263192, -0.04340838
0.0001263793, -0.06071987
0.0001264394, -0.07798648
0.0001264994, -0.09519004
0.0001265595, -0.1123125
0.0001266196, -0.1293484
0.0001266797, -0.1462796
0.0001267398, -0.1630886
0.0001267999, -0.1797698
0.00012686, -0.1963057
0.0001269201, -0.2126829
0.0001269802, -0.2288843
0.0001270403, -0.2449046
0.0001271004, -0.260727
0.0001271605, -0.2763348
0.0001272206, -0.291723
0.0001272807, -0.3068754
0.0001273408, -0.3217762
0.0001274009, -0.3364205
0.000127461, -0.3507928
0.0001275211, -0.3648782
0.0001275812, -0.3786721
0.0001276413, -0.3921598
0.0001277013, -0.4053274
0.0001277614, -0.4181706
0.0001278215, -0.4306757
0.0001278816, -0.4428298
0.0001279417, -0.4546289
0.0001280018, -0.4660605
0.0001280619, -0.4771127
0.000128122, -0.4877819
0.0001281821, -0.4980569
0.0001282422, -0.5079268
0.0001283023, -0.5173886
0.0001283624, -0.5264322
0.0001284225, -0.5350482
0.0001284826, -0.5432338
0.0001285427, -0.5509803
0.0001286028, -0.5582814
0.0001286629, -0.5651295
0.000128723, -0.5715225
0.0001287831, -0.5774536
0.0001288431, -0.5829166
0.0001289032, -0.5879096
0.0001289633, -0.5924276
0.0001290234, -0.5964656
0.0001290835, -0.6000225
0.0001291436, -0.6030944
0.0001292037, -0.6056782
0.0001292638, -0.607773
0.0001293239, -0.6093765
0.000129384, -0.6104873
0.0001294441, -0.6111048
0.0001295042, -0.6112284
0.0001295643, -0.610858
0.0001296244, -0.6099938
0.0001296845, -0.6086364
0.0001297446, -0.6067876
0.0001298047, -0.6044478
0.0001298648, -0.6016195
0.0001299248, -0.5983057
0.0001299849, -0.5945075
0.000130045, -0.5902286
0.0001301051, -0.5854727
0.0001301652, -0.5802448
0.0001302253, -0.5745466
0.0001302854, -0.568384
0.0001303455, -0.5617636
0.0001304056, -0.5546875
0.0001304657, -0.547163
0.0001305258, -0.5391982
0.0001305859, -0.5307956
0.000130646, -0.521964
0.0001307061, -0.5127127
0.0001307662, -0.5030447
0.0001308263, -0.4929701
0.0001308864, -0.4824996
0.0001309465, -0.4716365
0.0001310066, -0.4603922
0.0001310666, -0.4487786
0.0001311267, -0.4367994
0.0001311868, -0.4244671
0.0001312469, -0.4117948
0.000131307, -0.3987866
0.0001313671, -0.3854561
0.0001314272, -0.3718172
0.0001314873, -0.3578746
0.0001315474, -0.3436426
0.0001316075, -0.3291329
0.0001316676, -0.3143606
0.0001317277, -0.2993308
0.0001317878, -0.2840589
0.0001318479, -0.2685612
0.000131908, -0.2528427
0.0001319681, -0.2369198
0.0001320282, -0.2208093
0.0001320883, -0.2045164
0.0001321484, -0.1880582
0.0001322084, -0.171452
0.0001322685, -0.1547032
0.0001323286, -0.1378294
0.0001323887, -0.1208482
0.0001324488, -0.1037653
0.0001325089, -0.08659849
0.000132569, -0.06936586
0.0001326291, -0.05207298
0.0001326892, -0.03473801
0.0001327493, -0.01737916
0.0001328094, -2.065154E-06
0.0001328695, 0.01737503
0.0001329296, 0.03473388
0.0001329897, 0.05206886
0.0001330498, 0.06936175
0.0001331099, 0.08659858
0.00013317, 0.1037612
0.0001332301, 0.1208442
0.0001332902, 0.1378295
0.0001333502, 0.1546992
0.0001334103, 0.1714481
0.0001334704, 0.1880583
0.0001335305, 0.2045125
0.0001335906, 0.2208055
0.0001336507, 0.2369199
0.0001337108, 0.252839
0.0001337709, 0.2685575
0.000133831, 0.284059
0.0001338911, 0.2993272
0.0001339512, 0.3143571
0.0001340113, 0.3291329
0.0001340714, 0.3436392
0.0001341315, 0.3578712
0.0001341916, 0.371814
0.0001342517, 0.3854529
0.0001343118, 0.3987835
0.0001343719, 0.4117918
0.0001344319, 0.4244642
0.000134492, 0.4367965
0.0001345521, 0.4487758
0.0001346122, 0.4603895
0.0001346723, 0.4716339
0.0001347324, 0.4824971
0.0001347925, 0.4929702
0.0001348526, 0.5030424
0.0001349127, 0.5127105
0.0001349728, 0.521964
0.0001350329, 0.5307935
0.000135093, 0.5391963
0.0001351531, 0.5471631
0.0001352132, 0.5546858
0.0001352733, 0.561762
0.0001353334, 0.5683841
0.0001353935, 0.5745452
0.0001354536, 0.5802435
0.0001355137, 0.5854727
0.0001355737, 0.5902275
0.0001356338, 0.5945065
0.0001356939, 0.5983048
0.000135754, 0.6016188
0.0001358141, 0.6044472
0.0001358742, 0.6067871
0.0001359343, 0.6086361
0.0001359944, 0.6099935
0.0001360545, 0.6108578
0.0001361146, 0.6112284
0.0001361747, 0.611105
0.0001362348, 0.6104875
0.0001362949, 0.6093765
0.000136355, 0.6077735
0.0001364151, 0.6056787
0.0001364752, 0.6030944
0.0001365353, 0.6000233
0.0001365954, 0.5964665
0.0001366555, 0.5924275
0.0001367155, 0.5879108
0.0001367756, 0.5829177
0.0001368357, 0.5774536
0.0001368958, 0.571524
0.0001369559, 0.5651311
0.000137016, 0.5582813
0.0001370761, 0.5509821
0.0001371362, 0.5432357
0.0001371963, 0.5350502
0.0001372564, 0.5264344
0.0001373165, 0.5173908
0.0001373766, 0.5079291
0.0001374367, 0.4980593
0.0001374968, 0.4877844
0.0001375569, 0.4771153
0.000137617, 0.4660632
0.0001376771, 0.4546317
0.0001377372, 0.4428327
0.0001377973, 0.4306757
0.0001378574, 0.4181736
0.0001379175, 0.4053305
0.0001379775, 0.3921598
0.0001380376, 0.3786753
0.0001380977, 0.3648815
0.0001381578, 0.3507927
0.0001382179, 0.3364239
0.000138278, 0.3217797
0.0001383381, 0.3068753
0.0001383982, 0.2917266
0.0001384583, 0.2763385
0.0001385184, 0.2607269
0.0001385785, 0.2449084
0.0001386386, 0.2288882
0.0001386987, 0.2126829
0.0001387588, 0.1963096
0.0001388189, 0.1797738
0.000138879, 0.1630926
0.0001389391, 0.1462836
0.0001389992, 0.1293524
0.0001390593, 0.1123166
0.0001391193, 0.09519412
0.0001391794, 0.07799058
0.0001392395, 0.06072398
0.0001392996, 0.0434083
0.0001393597, 0.02606174
0.0001394198, 0.008689912
0.0001394799, -0.008688942
0.00013954, -0.02605657
0.0001396001, -0.04340734
0.0001396602, -0.06072302
0.0001397203, -0.07798544
0.0001397804, -0.09518901
0.0001398405, -0.1123156
0.0001399006, -0.1293473
0.0001399607, -0.1462786
0.0001400208, -0.1630917
0.0001400809, -0.1797688
0.000140141, -0.1963047
0.0001402011, -0.212682
0.0001402611, -0.2288834
0.0001403212, -0.2449037
0.0001403813, -0.260726
0.0001404414, -0.2763338
0.0001405015, -0.2917221
0.0001405616, -0.3068745
0.0001406217, -0.3217753
0.0001406818, -0.3364196
0.0001407419, -0.350792
0.000140802, -0.3648807
0.0001408621, -0.3786712
0.0001409222, -0.392159
0.0001409823, -0.4053298
0.0001410424, -0.4181698
0.0001411025, -0.430675
0.0001411626, -0.442832
0.0001412227, -0.4546282
0.0001412828, -0.4660598
0.0001413429, -0.4771147
0.0001414029, -0.4877813
0.000141463, -0.4980563
0.0001415231, -0.5079286
0.0001415832, -0.5173881
0.0001416433, -0.5264317
0.0001417034, -0.5350497
0.0001417635, -0.5432333
0.0001418236, -0.5509798
0.0001418837, -0.5582809
0.0001419438, -0.5651291
0.0001420039, -0.5715222
0.000142064, -0.5774532
0.0001421241, -0.5829162
0.0001421842, -0.5879094
0.0001422443, -0.5924273
0.0001423044, -0.5964663
0.0001423645, -0.6000223
0.0001424246, -0.6030942
0.0001424847, -0.6056786
0.0001425447, -0.6077729
0.0001426048, -0.6093765
0.0001426649, -0.6104875
0.000142725, -0.6111048
0.0001427851, -0.6112284
0.0001428452, -0.6108579
0.0001429053, -0.6099938
0.0001429654, -0.6086366
0.0001430255, -0.6067872
0.0001430856, -0.604448
0.0001431457, -0.6016197
0.0001432058, -0.598305
0.0001432659, -0.5945077
0.000143326, -0.5902289
0.0001433861, -0.585473
0.0001434462, -0.5802451
0.0001435063, -0.574547
0.0001435664, -0.5683844
0.0001436264, -0.561764
0.0001436865, -0.5546879
0.0001437466, -0.5471635
0.0001438067, -0.5391987
0.0001438668, -0.5307962
0.0001439269, -0.5219646
0.000143987, -0.5127109
0.0001440471, -0.5030453
0.0001441072, -0.4929707
0.0001441673, -0.4824977
0.0001442274, -0.4716372
0.0001442875, -0.4603929
0.0001443476, -0.4487765
0.0001444077, -0.4368002
0.0001444678, -0.4244679
0.0001445279, -0.4117925
0.000144588, -0.3987874
0.0001446481, -0.3854569
0.0001447082, -0.3718147
0.0001447682, -0.3578754
0.0001448283, -0.3436435
0.0001448884, -0.3291337
0.0001449485, -0.3143615
0.0001450086, -0.2993317
0.0001450687, -0.2840599
0.0001451288, -0.2685622
0.0001451889, -0.2528437
0.000145249, -0.2369208
0.0001453091, -0.2208103
0.0001453692, -0.2045174
0.0001454293, -0.1880592
0.0001454894, -0.171449
0.0001455495, -0.1547042
0.0001456096, -0.1378304
0.0001456697, -0.1208451
0.0001457298, -0.1037663
0.0001457899, -0.08659954
0.00014585, -0.06936271
0.00014591, -0.05207403
0.0001459701, -0.03473905
0.0001460302, -0.017376
0.0001460903, -3.113289E-06
0.0001461504, 0.01737398
0.0001462105, 0.03473704
0.0001462706, 0.05206782
0.0001463307, 0.06936071
0.0001463908, 0.08659753
0.0001464509, 0.1037602
0.000146511, 0.1208432
0.0001465711, 0.1378284
0.0001466312, 0.1546982
0.0001466913, 0.1714471
0.0001467514, 0.1880573
0.0001468115, 0.2045115
0.0001468716, 0.2208045
0.0001469317, 0.2369189
0.0001469918, 0.2528418
0.0001470518, 0.2685566
0.0001471119, 0.2840581
0.000147172, 0.2993299
0.0001472321, 0.3143562
0.0001472922, 0.3291321
0.0001473523, 0.3436418
0.0001474124, 0.3578704
0.0001474725, 0.3718131
0.0001475326, 0.3854553
0.0001475927, 0.3987827
0.0001476528, 0.411791
0.0001477129, 0.4244664
0.000147773, 0.4367958
0.0001478331, 0.4487751
0.0001478932, 0.4603916
0.0001479533, 0.4716333
0.0001480134, 0.4824964
0.0001480735, 0.4929695
0.0001481335, 0.5030418
0.0001481936, 0.5127099
0.0001482537, 0.5219635
0.0001483138, 0.5307931
0.0001483739, 0.5391958
0.000148434, 0.5471626
0.0001484941, 0.5546871
0.0001485542, 0.5617616
0.0001486143, 0.5683836
0.0001486744, 0.5745463
0.0001487345, 0.5802432
0.0001487946, 0.5854724
0.0001488547, 0.5902284
0.0001489148, 0.5945063
0.0001489749, 0.5983046
0.000149035, 0.6016194
0.0001490951, 0.6044471
0.0001491552, 0.606787
0.0001492153, 0.6086364
0.0001492754, 0.6099935
0.0001493355, 0.6108578
0.0001493955, 0.6112284
0.0001494556, 0.611105
0.0001495157, 0.6104876
0.0001495758, 0.6093767
0.0001496359, 0.6077736
0.000149696, 0.6056789
0.0001497561, 0.6030945
0.0001498162, 0.6000235
0.0001498763, 0.5964667
0.0001499364, 0.5924278
0.0001499965, 0.5879111
0.0001500566, 0.5829181
0.0001501167, 0.5774539
0.0001501768, 0.5715229
0.0001502369, 0.5651315
0.000150297, 0.5582817
0.0001503571, 0.5509807
0.0001504172, 0.5432362
0.0001504773, 0.5350507
0.0001505374, 0.5264328
0.0001505974, 0.5173914
0.0001506575, 0.5079297
0.0001507176, 0.4980574
0.0001507777, 0.4877851
0.0001508378, 0.4771159
0.0001508979, 0.4660611
0.000150958, 0.4546324
0.0001510181, 0.4428334
0.0001510782, 0.4306764
0.0001511383, 0.4181744
0.0001511984, 0.4053313
0.0001512585, 0.3921606
0.0001513186, 0.3786761
0.0001513787, 0.3648823
0.0001514388, 0.3507936
0.0001514989, 0.3364248
0.000151559, 0.3217806
0.0001516191, 0.3068763
0.0001516792, 0.2917239
0.0001517392, 0.2763394
0.0001517993, 0.2607279
0.0001518594, 0.2449055
0.0001519195, 0.2288891
0.0001519796, 0.2126839
0.0001520397, 0.1963067
0.0001520998, 0.1797748
0.0001521599, 0.1630936
0.00015222, 0.1462806
0.0001522801, 0.1293534
0.0001523402, 0.1123176
0.0001524003, 0.09519099
0.0001524604, 0.07799161
0.0001525205, 0.06072503
0.0001525806, 0.04340935
0.0001526407, 0.02606279
0.0001527008, 0.00869096
0.0001527609, -0.008687894
0.0001528209, -0.02605552
0.000152881, -0.04340629
0.0001529411, -0.06072197
0.0001530012, -0.0779844
0.0001530613, -0.09518797
0.0001531214, -0.1123146
0.0001531815, -0.1293504
0.0001532416, -0.1462776
0.0001533017, -0.1630906
0.0001533618, -0.1797719
0.0001534219, -0.1963038
0.000153482, -0.212681
0.0001535421, -0.2288863
0.0001536022, -0.2449027
0.0001536623, -0.2607251
0.0001537224, -0.2763367
0.0001537825, -0.2917212
0.0001538426, -0.3068736
0.0001539027, -0.321778
0.0001539627, -0.3364187
0.0001540228, -0.3507911
0.0001540829, -0.3648799
0.000154143, -0.3786704
0.0001542031, -0.3921582
0.0001542632, -0.405329
0.0001543233, -0.4181691
0.0001543834, -0.4306743
0.0001544435, -0.4428313
0.0001545036, -0.4546275
0.0001545637, -0.4660591
0.0001546238, -0.477114
0.0001546839, -0.4877832
0.000154744, -0.4980557
0.0001548041, -0.507928
0.0001548642, -0.5173898
0.0001549243, -0.5264311
0.0001549844, -0.5350493
0.0001550445, -0.5432348
0.0001551045, -0.5509794
0.0001551646, -0.5582805
0.0001552247, -0.5651303
0.0001552848, -0.5715218
0.0001553449, -0.5774529
0.000155405, -0.5829172
0.0001554651, -0.5879091
0.0001555252, -0.592427
0.0001555853, -0.5964661
0.0001556454, -0.6000221
0.0001557055, -0.603094
0.0001557656, -0.6056784
0.0001558257, -0.6077728
0.0001558858, -0.6093764
0.0001559459, -0.6104874
0.000156006, -0.6111048
0.0001560661, -0.6112284
0.0001561262, -0.6108579
0.0001561863, -0.6099936
0.0001562463, -0.6086366
0.0001563064, -0.6067873
0.0001563665, -0.6044475
0.0001564266, -0.6016199
0.0001564867, -0.5983052
0.0001565468, -0.594507
0.0001566069, -0.5902292
0.000156667, -0.5854733
0.0001567271, -0.5802441
0.0001567872, -0.5745474
0.0001568473, -0.5683848
0.0001569074, -0.5617628
0.0001569675, -0.5546884
0.0001570276, -0.547164
0.0001570877, -0.5391972
0.0001571478, -0.5307966
0.0001572079, -0.5219651
0.000157268, -0.5127115
0.000157328, -0.5030459
0.0001573881, -0.4929714
0.0001574482, -0.4824983
0.0001575083, -0.4716379
0.0001575684, -0.4603936
0.0001576285, -0.4487772
0.0001576886, -0.4367979
0.0001577487, -0.4244686
0.0001578088, -0.4117933
0.0001578689, -0.3987851
0.000157929, -0.3854577
0.0001579891, -0.3718156
0.0001580492, -0.3578729
0.0001581093, -0.3436444
0.0001581694, -0.3291346
0.0001582295, -0.3143588
0.0001582896, -0.2993326
0.0001583497, -0.2840608
0.0001584098, -0.2685593
0.0001584698, -0.2528446
0.0001585299, -0.2369217
0.00015859, -0.2208073
0.0001586501, -0.2045184
0.0001587102, -0.1880602
0.0001587703, -0.17145
0.0001588304, -0.1547053
0.0001588905, -0.1378314
0.0001589506, -0.1208462
0.0001590107, -0.1037674
0.0001590708, -0.08660057
0.0001591309, -0.06936376
0.000159191, -0.05207507
0.0001592511, -0.0347401
0.0001593112, -0.01737705
0.0001593713, 4.667303E-08
0.0001594314, 0.01737294
0.0001594915, 0.03473599
0.0001595516, 0.05207097
0.0001596116, 0.06935967
0.0001596717, 0.0865965
0.0001597318, 0.1037633
0.0001597919, 0.1208421
0.000159852, 0.1378274
0.0001599121, 0.1547013
0.0001599722, 0.1714461
0.0001600323, 0.1880563
0.0001600924, 0.2045145
0.0001601525, 0.2208035
0.0001602126, 0.2369179
0.0001602727, 0.2528409
0.0001603328, 0.2685556
0.0001603929, 0.2840571
0.000160453, 0.299329
0.0001605131, 0.3143553
0.0001605732, 0.3291312
0.0001606333, 0.343641
0.0001606934, 0.3578695
0.0001607535, 0.3718123
0.0001608135, 0.3854545
0.0001608736, 0.3987851
0.0001609337, 0.4117903
0.0001609938, 0.4244657
0.0001610539, 0.436798
0.000161114, 0.4487744
0.0001611741, 0.4603909
0.0001612342, 0.4716353
0.0001612943, 0.4824958
0.0001613544, 0.4929689
0.0001614145, 0.5030436
0.0001614746, 0.5127093
0.0001615347, 0.5219629
0.0001615948, 0.5307946
0.0001616549, 0.5391952
0.000161715, 0.5471621
0.0001617751, 0.5546867
0.0001618352, 0.5617611
0.0001618953, 0.5683833
0.0001619554, 0.5745459
0.0001620154, 0.5802428
0.0001620755, 0.5854721
0.0001621356, 0.5902281
0.0001621957, 0.594506
0.0001622558, 0.5983044
0.0001623159, 0.6016191
0.000162376, 0.6044475
0.0001624361, 0.6067868
0.0001624962, 0.6086363
0.0001625563, 0.6099936
0.0001626164, 0.6108578
0.0001626765, 0.6112284
0.0001627366, 0.6111049
0.0001627967, 0.6104876
0.0001628568, 0.6093767
0.0001629169, 0.6077732
0.000162977, 0.605679
0.0001630371, 0.6030947
0.0001630972, 0.6000229
0.0001631572, 0.596467
0.0001632173, 0.592428
0.0001632774, 0.5879102
0.0001633375, 0.5829184
0.0001633976, 0.5774542
0.0001634577, 0.5715232
0.0001635178, 0.5651318
0.0001635779, 0.5582821
0.000163638, 0.5509812
0.0001636981, 0.5432367
0.0001637582, 0.5350512
0.0001638183, 0.5264332
0.0001638784, 0.5173897
0.0001639385, 0.5079303
0.0001639986, 0.4980581
0.0001640587, 0.4877832
0.0001641188, 0.4771166
0.0001641789, 0.4660618
0.000164239, 0.4546303
0.000164299, 0.4428341
0.0001643591, 0.4306772
0.0001644192, 0.4181721
0.0001644793, 0.4053321
0.0001645394, 0.3921614
0.0001645995, 0.3786736
0.0001646596, 0.3648832
0.0001647197, 0.3507945
0.0001647798, 0.3364222
0.0001648399, 0.3217815
0.0001649, 0.3068772
0.0001649601, 0.2917248
0.0001650202, 0.2763403
0.0001650803, 0.2607288
0.0001651404, 0.2449065
0.0001652005, 0.2288901
0.0001652606, 0.2126848
0.0001653207, 0.1963076
0.0001653807, 0.1797758
0.0001654408, 0.1630946
0.0001655009, 0.1462816
0.000165561, 0.1293503
0.0001656211, 0.1123186
0.0001656812, 0.09519203
0.0001657413, 0.07798848
0.0001658014, 0.06072607
0.0001658615, 0.04341039
0.0001659216, 0.02605963
0.0001659817, 0.008692008
0.0001660418, -0.008686846
0.0001661019, -0.02605868
0.000166162, -0.04340525
0.0001662221, -0.06072093
0.0001662822, -0.07798753
0.0001663423, -0.09518693
0.0001664024, -0.1123136
0.0001664625, -0.1293494
0.0001665225, -0.1462766
0.0001665826, -0.1630896
0.0001666427, -0.1797708
0.0001667028, -0.1963028
0.0001667629, -0.21268
0.000166823, -0.2288853
0.0001668831, -0.2449018
0.0001669432, -0.2607241
0.0001670033, -0.2763357
0.0001670634, -0.2917239
0.0001671235, -0.3068727
0.0001671836, -0.3217771
0.0001672437, -0.3364214
0.0001673038, -0.3507902
0.0001673639, -0.364879
0.000167424, -0.3786729
0.0001674841, -0.3921574
0.0001675442, -0.4053282
0.0001676043, -0.4181714
0.0001676643, -0.4306735
0.0001677244, -0.4428306
0.0001677845, -0.4546296
0.0001678446, -0.4660585
0.0001679047, -0.4771134
0.0001679648, -0.4877826
0.0001680249, -0.498055
0.000168085, -0.5079274
0.0001681451, -0.5173892
0.0001682052, -0.5264306
0.0001682653, -0.5350487
0.0001683254, -0.5432343
0.0001683855, -0.5509789
0.0001684456, -0.5582801
0.0001685057, -0.5651299
0.0001685658, -0.5715229
0.0001686259, -0.5774525
0.000168686, -0.5829169
0.0001687461, -0.5879099
0.0001688061, -0.5924268
0.0001688662, -0.5964658
0.0001689263, -0.6000227
0.0001689864, -0.6030939
0.0001690465, -0.6056783
0.0001691066, -0.6077731
0.0001691667, -0.6093763
0.0001692268, -0.6104873
0.0001692869, -0.6111049
0.000169347, -0.6112284
0.0001694071, -0.610858
0.0001694672, -0.6099937
0.0001695273, -0.6086367
0.0001695874, -0.6067875
0.0001696475, -0.6044477
0.0001697076, -0.6016201
0.0001697677, -0.5983055
0.0001698278, -0.5945072
0.0001698878, -0.5902295
0.0001699479, -0.5854736
0.000170008, -0.5802445
0.0001700681, -0.5745463
0.0001701282, -0.5683852
0.0001701883, -0.5617632
0.0001702484, -0.554687
0.0001703085, -0.5471644
0.0001703686, -0.5391977
0.0001704287, -0.5307951
0.0001704888, -0.5219656
0.0001705489, -0.5127121
0.000170609, -0.5030441
0.0001706691, -0.492972
0.0001707292, -0.4824989
0.0001707893, -0.4716358
0.0001708494, -0.4603943
0.0001709095, -0.4487779
0.0001709696, -0.4367987
0.0001710296, -0.4244694
0.0001710897, -0.4117941
0.0001711498, -0.3987858
0.0001712099, -0.3854585
0.00017127, -0.3718164
0.0001713301, -0.3578737
0.0001713902, -0.3436452
0.0001714503, -0.3291355
0.0001715104, -0.3143597
0.0001715705, -0.2993298
0.0001716306, -0.2840617
0.0001716907, -0.2685603
0.0001717508, -0.2528417
0.0001718109, -0.2369227
0.000171871, -0.2208083
0.0001719311, -0.2045154
0.0001719912, -0.1880612
0.0001720513, -0.171451
0.0001721114, -0.1547022
0.0001721715, -0.1378324
0.0001722316, -0.1208472
0.0001722916, -0.1037643
0.0001723517, -0.08660161
0.0001724118, -0.0693648
0.0001724719, -0.05207192
0.000172532, -0.03474115
0.0001725921, -0.0173781
0.0001726522, -1.001462E-06
0.0001727123, 0.01737189
0.0001727724, 0.03473495
0.0001728325, 0.05206992
0.0001728926, 0.06935863
0.0001729527, 0.08659546
0.0001730128, 0.1037623
0.0001730729, 0.1208452
0.000173133, 0.1378264
0.0001731931, 0.1547003
0.0001732532, 0.1714491
0.0001733133, 0.1880553
0.0001733734, 0.2045135
0.0001734335, 0.2208064
0.0001734935, 0.236917
0.0001735536, 0.2528399
0.0001736137, 0.2685585
0.0001736738, 0.2840562
0.0001737339, 0.2993281
0.000173794, 0.314358
0.0001738541, 0.3291303
0.0001739142, 0.3436401
0.0001739743, 0.3578721
0.0001740344, 0.3718114
0.0001740945, 0.3854537
0.0001741546, 0.3987843
0.0001742147, 0.4117895
0.0001742748, 0.4244649
